Call_ID_38	Chr	Start	Gene	Region	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	SD	EE50	EE100	Instability_Rating
19.37289385	chr19	37289385	LOC284412->ZNF875	intergenic	5	6	6	0	39	1.2955	0	0	0.049
19.37291907	chr19	37291907	LOC284412->ZNF875	intergenic	6	7	7	1	31	0.77	0	0	0.1215
19.37294437	chr19	37294437	LOC284412->ZNF875	intergenic	5	5	5	0	44	1.206	0	0	0.217
19.37299485	chr19	37299485	LOC284412->ZNF875	intergenic	6	7	7	4	9	0.6235	0	0	0.257
19.37302023	chr19	37302023	LOC284412->ZNF875	intergenic	6	7	7	0	72	1.9665	1	0	0.3005
19.3786397	chr19	3786397	MATK	intronic	5	6	6	0	41	1.233	0	0	0.026
19.38305397	chr19	38305397	YIF1B	exonic	5	6	6	5	7	0.0285	0	0	5e-04
19.38315884	chr19	38315884	YIF1B	exonic	5	6	6	0	46	0.952	0	0	0.0055
19.38386437	chr19	38386437	GGN	exonic	5	6	6	6	6	0	0	0	0
19.38386819	chr19	38386819	GGN	exonic	4	5	5	4	9	0.107	0	0	0.005
19.38565286	chr19	38565286	RYR1	exonic	5	6	6	0	30	0.3645	0	0	0.0055
19.38565376	chr19	38565376	RYR1	exonic	5	6	6	0	40	0.796	0	0	0.005
19.38647671	chr19	38647671	ACTN4	UTR5	3	4	4	1	25	0.284	0	0	0.0015
19.38849705	chr19	38849705	HNRNPL	exonic	4	5	5	0	49	1.642	0	0	0.011
19.38849837	chr19	38849837	HNRNPL	exonic	5	6	6	0	42	0.9515	0	0	0.003
19.38870149	chr19	38870149	RINL	exonic	5	6	6	3	9	0.068	0	0	0.001
19.39197083	chr19	39197083	NCCRP1	exonic	5	5	6	1	6	0.086	0	0	0.502
19.39320954	chr19	39320954	LRFN1	upstream	6	8	7	0	53	3.3975	2	0	0.238
19.39342439	chr19	39342439	SAMD4B	UTR5	9	10	10	0	52	2.384	2	0	0.0205
19.39342518	chr19	39342518	SAMD4B	UTR5	3	4	4	0	53	2.8305	1	0	0.0755
19.39342547	chr19	39342547	SAMD4B	UTR5	5	6	6	0	50	1.633	1	0	0.012
19.39342692	chr19	39342692	SAMD4B	intronic	4	5	5	0	54	1.8885	3	0	0.0065
19.39539781	chr19	39539781	EID2	exonic	5	6	6	0	48	0.5785	0	0	0.0035
19.3971067	chr19	3971067	DAPK3	UTR5	3	3	3	0	25	0.708	0	0	0.122
19.39833346	chr19	39833346	DYRK1B	intronic	5	6	6	0	15	0.219	0	0	0.001
19.40191407	chr19	40191407	MAP3K10	upstream	3	4	4	3	11	0.0505	0	0	0
19.4038719	chr19	4038719	PIAS4	UTR3	5	6	6	3	49	0.9435	0	0	0.003
19.40425630	chr19	40425630	SERTAD1	intronic	6	7	7	0	16	0.2925	0	0	0.0055
19.40467122	chr19	40467122	SPTBN4	UTR5	3	4	4	1	6	0.0625	0	0	0.001
19.40530503	chr19	40530503	SPTBN4	UTR5	4	5	5	0	54	2.3105	4	0	0.07
19.4054690	chr19	4054690	ZBTB7A	exonic	7	8	8	0	48	0.502	0	0	0.0045
19.4065465	chr19	4065465	ZBTB7A	UTR5	9	10	10	0	57	1.958	3	0	0.023
19.4066810	chr19	4066810	ZBTB7A	UTR5	4	5	5	3	46	0.7895	0	0	0.0065
19.40717230	chr19	40717230	ITPKC	exonic	3	4	4	1	8	0.093	0	0	5e-04
19.409115	chr19	409115	C2CD4C	UTR5	7	8	8	0	35	1.047	0	0	0.0185
19.409177	chr19	409177	C2CD4C	upstream	5	6	6	5	27	0.378	0	0	0.0035
19.4123891	chr19	4123891	MAP2K2	UTR5	4	5	5	0	18	0.523	0	0	0.005
19.41353699	chr19	41353699	TGFB1	UTR5	5	6	6	6	48	1.203	0	0	0.0115
19.41353911	chr19	41353911	TGFB1	UTR5	4	5	5	0	51	1.259	1	0	0.0075
19.41426469	chr19	41426469	B3GNT8	exonic	5	6	6	2	44	0.96	0	0	0.2525
19.41522227	chr19	41522227	PCAT19->LINC01480	intergenic	5	6	6	0	10	0.209	0	0	0.001
19.41928593	chr19	41928593	ERFL->LOC100505585	upstream	5	6	6	0	48	1.4085	0	0	0.021
19.41940885	chr19	41940885	LOC100505585->RABAC1	intergenic	5	6	6	0	47	1.304	0	0	0.0065
19.42116872	chr19	42116872	POU2F2	intronic	10	10	11	6	24	0.368	0	0	0.506
19.42177231	chr19	42177231	LOC100505622->DEDD2	intergenic	3	4	4	1	43	0.413	0	0	0.001
19.42242246	chr19	42242246	GSK3A	exonic	4	5	5	3	49	1.8905	0	0	0.004
19.42242361	chr19	42242361	GSK3A	exonic	10	11	11	0	49	0.9175	0	0	0.0055
19.42242518	chr19	42242518	GSK3A	UTR5	6	7	7	0	53	1.7965	1	0	0.0105
19.42253860	chr19	42253860	ERF	UTR5	9	10	10	0	33	1.3635	0	0	0.11
19.42324308	chr19	42324308	TMEM145	exonic	3	4	4	0	50	1.1355	1	0	0.0175
19.4279347	chr19	4279347	SHD	UTR5	3	4	4	3	4	0.0055	0	0	0
19.4304633	chr19	4304633	FSD1	UTR5	3	4	4	0	16	0.2585	0	0	0.004
19.4343858	chr19	4343858	MPND	exonic	4	5	5	0	47	2.435	0	0	0.5
19.43592414	chr19	43592414	IRGQ	exonic	4	5	5	0	6	0.0855	0	0	5e-04
19.43639794	chr19	43639794	CADM4	UTR5	7	8	8	0	50	2.4335	1	0	0.027
19.4402651	chr19	4402651	CHAF1A	UTR5	8	10	9	1	15	1.8685	0	0	0.251
19.4472278	chr19	4472278	HDGFL2	UTR5	8	9	9	0	49	2.3555	0	0	0.1125
19.44809108	chr19	44809108	BCAM	UTR5	3	4	4	3	16	0.21	0	0	0.002
19.44891235	chr19	44891235	TOMM40	UTR5	3	4	4	3	6	0.081	0	0	0.5005
19.45093313	chr19	45093313	PPP1R37	UTR5	3	4	4	3	15	0.1245	0	0	0.002
19.45496963	chr19	45496963	RTN2	UTR5	10	11	11	4	25	2.1195	0	0	0.5285
19.45499126	chr19	45499126	PPM1N	exonic	4	5	5	0	15	0.1425	0	0	5e-04
19.45768697	chr19	45768697	SIX5	exonic	4	5	5	0	41	0.788	0	0	0.0055
19.45768773	chr19	45768773	SIX5	exonic	12	13	13	0	54	2.2955	2	0	0.0125
19.4581745	chr19	4581745	SEMA6B->TNFAIP8L1	intergenic	5	6	6	0	50	1.7655	1	0	0.0155
19.45863114	chr19	45863114	SYMPK	UTR5	6	7	7	1	25	0.4845	0	0	0.0885
19.45886094	chr19	45886094	IRF2BP1	UTR5	3	4	4	0	31	0.898	0	0	0.006
19.45901755	chr19	45901755	MYPOP	exonic	3	4	4	2	7	0.049	0	0	5e-04
19.45940296	chr19	45940296	NOVA2	exonic	5	6	6	0	54	2.314	4	0	0.0355
19.45940370	chr19	45940370	NOVA2	exonic	4	5	5	4	33	0.4145	0	0	0.0015
19.45940596	chr19	45940596	NOVA2	exonic	3	4	4	0	33	0.5545	0	0	0.002
19.45973385	chr19	45973385	NOVA2	UTR5	33	32	34	1	83	10.916	753	0	0.906
19.45973962	chr19	45973962	NOVA2	upstream	5	6	6	0	57	5.6665	5	0	0.039
19.460627	chr19	460627	SHC2	exonic	5	6	6	0	39	0.8795	0	0	0.008
19.460845	chr19	460845	SHC2	exonic	3	4	4	0	51	2.277	3	0	0.045
19.46347005	chr19	46347005	PPP5C	upstream	5	6	6	0	8	0.145	0	0	0.001
19.46601299	chr19	46601299	CALM3	intronic	6	7	7	0	37	2.5965	0	0	0.021
19.46660849	chr19	46660849	DACT3	exonic	3	4	4	0	48	0.9615	0	0	0.0045
19.46717082	chr19	46717082	PRKD2	UTR5	6	7	7	1	23	0.516	0	0	0.116
19.46746071	chr19	46746071	FKRP	UTR5	6	7	7	0	50	1.891	1	0	0.1335
19.46746389	chr19	46746389	STRN4	exonic	7	8	8	0	50	0.688	1	0	0.012
19.46787483	chr19	46787483	SLC1A5	exonic	5	6	6	3	7	0.0355	0	0	0
19.46861084	chr19	46861084	ARHGAP35	UTR5	12	13	13	0	57	2.635	15	0	0.0165
19.47020788	chr19	47020788	NPAS1	intronic	6	7	7	0	37	1.031	0	0	0.018
19.47112514	chr19	47112514	ZC3H4	exonic	9	10	10	4	40	1.4515	0	0	0.0145
19.47231147	chr19	47231147	BBC3	UTR5	5	6	6	0	44	0.851	0	0	0.025
19.47275254	chr19	47275254	INAFM1	exonic	4	5	5	0	26	0.486	0	0	0.002
19.47447861	chr19	47447861	SLC8A2	exonic	3	4	4	4	4	0	0	0	0
19.47745663	chr19	47745663	NOP53	exonic	4	5	5	4	20	0.12	0	0	0
19.47755453	chr19	47755453	NOP53	exonic	6	7	7	1	16	0.2455	0	0	0.003
19.48297460	chr19	48297460	CCDC114	exonic	4	5	5	0	7	0.11	0	0	0.0015
19.48393737	chr19	48393737	GRIN2D	UTR5	5	6	6	5	10	0.0615	0	0	0.001
19.48394784	chr19	48394784	GRIN2D	UTR5	10	11	11	3	16	0.1375	0	0	0.0015
19.48443028	chr19	48443028	GRIN2D	exonic	6	6	7	0	51	2.4975	2	0	0.508
19.48443654	chr19	48443654	GRIN2D	exonic	4	5	5	0	52	1.9775	4	0	0.011
19.48493892	chr19	48493892	LMTK3	exonic	8	8	9	3	13	0.395	0	0	0.501
19.48735360	chr19	48735360	RASIP1	exonic	4	5	5	4	6	0.0185	0	0	0
19.48954908	chr19	48954908	BAX	UTR5	3	4	4	0	25	0.267	0	0	0.4995
19.49072669	chr19	49072669	KCNA7	UTR5	5	6	6	0	42	1.34	0	0	0.0315
19.49072836	chr19	49072836	KCNA7	UTR5	5	6	6	0	50	1.006	1	0	0.0065
19.49339771	chr19	49339771	CD37	intronic	3	4	4	4	4	0	0	0	0
19.49591241	chr19	49591241	PRR12	UTR5	6	8	7	0	55	5.058	8	0	0.2425
19.49595096	chr19	49595096	PRR12	exonic	3	5	4	3	50	3.807	1	0	0.1385
19.49601634	chr19	49601634	PRR12	exonic	7	8	8	5	36	1.288	0	0	0.011
19.49639981	chr19	49639981	RRAS	exonic	4	5	5	1	13	0.1125	0	0	0.0025
19.49652204	chr19	49652204	SCAF1	exonic	5	6	6	4	27	0.2215	0	0	0.0035
19.49776194	chr19	49776194	AP2A1	intronic	5	6	6	3	34	0.936	0	0	0.007
19.49929368	chr19	49929368	ATF5->IL4I1->NUP62	UTR5	3	4	4	0	8	0.087	0	0	5e-04
19.50205303	chr19	50205303	MYH14	intronic	6	7	7	0	10	0.138	0	0	0.0015
19.50328381	chr19	50328381	KCNC3	exonic	3	4	4	2	29	0.274	0	0	0.001
19.50328833	chr19	50328833	KCNC3	exonic	3	4	4	0	51	2.408	2	0	0.0365
19.50328969	chr19	50328969	KCNC3	exonic	8	9	9	0	60	2.3925	7	0	0.0285
19.50517801	chr19	50517801	LRRC4B	exonic	5	6	6	3	43	0.8065	0	0	0.038
19.50639795	chr19	50639795	SYT3	UTR5	13	12	11	1	35	1.965	0	0	0.173
19.50668375	chr19	50668375	SHANK1	exonic	5	6	6	0	50	0.617	1	0	0.013
19.50695080	chr19	50695080	SHANK1	intronic	9	10	10	0	50	2.141	3	0	0.035
19.50719634	chr19	50719634	SHANK1	UTR5	5	6	6	1	48	4.857	0	0	0.0545
19.50719733	chr19	50719733	SHANK1	UTR5	5	6	6	3	51	1.1795	2	0	0.006
19.51311886	chr19	51311886	IGLON5	exonic	4	5	5	0	34	1.2655	0	0	0.014
19.51340040	chr19	51340040	VSIG10L	exonic	4	5	5	0	17	0.396	0	0	0.0025
19.51719653	chr19	51719653	HAS1	exonic	4	5	5	0	40	0.457	0	0	0.0095
19.5231533	chr19	5231533	PTPRS	exonic	3	4	4	1	53	0.8775	4	0	0.0015
19.52809824	chr19	52809824	ZNF28	intronic	7	10	11	5	22	2.1885	0	0	0.429
19.531788	chr19	531788	CDC34	UTR5	5	6	6	0	48	0.8375	0	0	0.0055
19.5340880	chr19	5340880	PTPRS	upstream	6	7	7	2	49	0.977	0	0	0.0415
19.5341077	chr19	5341077	PTPRS	upstream	6	7	7	0	19	0.351	0	0	0.021
19.53909426	chr19	53909426	CACNG7	UTR5	6	7	7	0	42	1.1075	0	0	0.017
19.53982547	chr19	53982547	CACNG8	exonic	6	6	7	2	50	0.5115	1	0	0.5135
19.54153041	chr19	54153041	CNOT3	intronic	5	6	6	5	32	0.249	0	0	0.001
19.54155790	chr19	54155790	LENG1	exonic	3	4	4	4	5	0.011	0	0	0
19.55117494	chr19	55117494	PPP1R12C	exonic	6	7	7	0	55	1.248	1	0	0.023
19.55279519	chr19	55279519	HSPBP1	exonic	4	6	8	3	13	2.138	0	0	0.505
19.55339915	chr19	55339915	KMT5C	UTR5	4	5	5	3	34	0.3585	0	0	0.001
19.55442437	chr19	55442437	SHISA7	exonic	3	4	4	0	39	0.8585	0	0	0.0055
19.55482236	chr19	55482236	ZNF628	exonic	5	6	6	0	54	3.463	8	0	0.0265
19.55536502	chr19	55536502	SBK2	intronic	3	4	4	4	10	0.1225	0	0	0.002
19.55578172	chr19	55578172	ZNF579	exonic	7	8	8	0	42	1.2465	0	0	0.0105
19.55600284	chr19	55600284	ZNF524	UTR5	5	6	6	0	43	1.206	0	0	0.024
19.55613812	chr19	55613812	ZNF865	exonic	6	10	8	0	52	9.5895	6	0	0.569
19.55614524	chr19	55614524	ZNF865	exonic	6	7	7	1	50	2.144	1	0	0.03
19.55615133	chr19	55615133	ZNF865	exonic	7	8	8	0	53	2.7365	4	0	0.098
19.55622158	chr19	55622158	ZNF784	exonic	5	6	6	0	10	0.238	0	0	0.002
19.572584	chr19	572584	BSG	UTR5	5	6	6	0	28	0.591	0	0	0.0025
19.57584273	chr19	57584273	ZIK1	UTR5	3	4	4	4	5	0.0285	0	0	5e-04
19.5805941	chr19	5805941	NRTN	intronic	5	6	6	2	15	0.5015	0	0	0.139
19.58396566	chr19	58396566	RNF225	exonic	5	6	6	1	29	0.253	0	0	0.003
19.58396606	chr19	58396606	RNF225	exonic	5	6	6	0	52	1.802	1	0	0.0255
19.58544649	chr19	58544649	TRIM28	UTR5	7	8	8	0	36	0.9055	0	0	0.0105
19.58545048	chr19	58545048	TRIM28	exonic	3	4	4	3	12	0.107	0	0	0.498
19.58555082	chr19	58555082	CHMP2A	UTR5	4	5	5	0	17	0.145	0	0	0
19.58558385	chr19	58558385	UBE2M	UTR5	9	10	10	0	49	0.932	0	0	0.0065
19.589896	chr19	589896	HCN2	UTR5	6	8	7	0	151	6.104	38	1	0.145
19.590008	chr19	590008	HCN2	exonic	19	16	20	0	63	8.0605	15	0	0.4205
19.6110429	chr19	6110429	RFX2	UTR5	5	6	6	0	34	0.4915	0	0	0.003
19.6110501	chr19	6110501	RFX2	upstream	7	8	8	2	13	0.125	0	0	0.0015
19.615947	chr19	615947	HCN2	exonic	7	8	8	2	52	1.113	1	0	0.014
19.6279823	chr19	6279823	MLLT1	UTR5	8	9	9	0	53	2.2855	3	0	0.0995
19.6279885	chr19	6279885	MLLT1	UTR5	8	9	9	0	46	1.2905	0	0	0.0925
19.6372989	chr19	6372989	ALKBH7	exonic	3	4	4	0	9	0.1195	0	0	5e-04
19.6424556	chr19	6424556	KHSRP	exonic	4	4	5	0	50	1.402	1	0	0.513
19.6424655	chr19	6424655	KHSRP	exonic	3	4	4	1	47	0.807	0	0	0.012
19.6424745	chr19	6424745	KHSRP	UTR5	6	7	7	4	24	0.3665	0	0	0.007
19.6502265	chr19	6502265	TUBB4A	exonic	3	4	4	0	15	0.1435	0	0	0.001
19.6739727	chr19	6739727	TRIP10	UTR5	9	10	10	5	40	1.192	0	0	0.022
19.676611	chr19	676611	FSTL3	intronic	6	7	7	1	35	0.842	0	0	0.0585
19.708797	chr19	708797	PALM	upstream	4	5	5	0	50	2.341	1	0	0.1375
19.7595878	chr19	7595878	CAMSAP3	UTR5	10	11	11	0	49	1.8665	0	0	0.509
19.7637125	chr19	7637125	STXBP2	UTR5	3	4	4	3	12	0.0925	0	0	5e-04
19.7869927	chr19	7869927	PRR36	exonic	4	5	5	2	47	0.9695	0	0	0.0035
19.7903921	chr19	7903921	MAP2K7	UTR5	6	7	7	0	36	0.424	0	0	0.005
19.7916308	chr19	7916308	TGFBR3L	exonic	5	6	6	6	12	0.0695	0	0	0
19.7916760	chr19	7916760	TGFBR3L	exonic	5	6	6	4	9	0.046	0	0	0
19.7916867	chr19	7916867	TGFBR3L	exonic	4	5	5	0	44	0.6135	0	0	0.0205
19.7916914	chr19	7916914	TGFBR3L	exonic	7	8	8	0	50	0.5115	1	0	0.0045
19.7925641	chr19	7925641	CTXN1	intronic	5	6	6	0	56	3.0345	15	0	0.028
19.7926052	chr19	7926052	CTXN1	UTR5	6	7	7	0	49	0.797	0	0	0.0225
19.7943638	chr19	7943638	TIMM44	exonic	3	4	4	1	24	0.122	0	0	0
19.8005541	chr19	8005541	ELAVL1	UTR5	4	5	5	0	50	1.9995	1	0	0.0215
19.8005590	chr19	8005590	ELAVL1	UTR5	11	12	12	2	22	0.5435	0	0	0.023
19.806459	chr19	806459	PTBP1	exonic	8	9	9	0	15	0.2	0	0	0.0015
19.8261980	chr19	8261980	CERS4	exonic	3	4	4	4	6	0.0225	0	0	0
19.8445018	chr19	8445018	HNRNPM	exonic	6	7	7	0	20	0.309	0	0	0.0075
19.913172	chr19	913172	R3HDM4	UTR5	5	6	6	0	27	0.482	0	0	0.003
19.920578	chr19	920578	KISS1R	exonic	7	8	8	0	40	0.6315	0	0	0.013
19.971934	chr19	971934	ARID3A	exonic	5	6	6	5	8	0.325	0	0	0.054
19.9913413	chr19	9913413	OLFM2	intronic	5	6	6	2	50	1.8955	1	0	0.0245
19.9914851	chr19	9914851	OLFM2	intronic	5	6	6	0	30	1.766	0	0	0.0115
19.9936472	chr19	9936472	OLFM2	UTR5	6	7	7	0	54	1.944	1	0	0.0205
2.100104473	chr2	100104473	AFF3	UTR5	8	10	9	0	176	5.8315	56	2	0.0465
2.100104721	chr2	100104721	AFF3	intronic	4	10	8	0	179	11.9875	87	4	0.8705
2.100104788	chr2	100104788	AFF3	intronic	12	16	14	0	170	11.6505	235	6	0.7825
2.100322059	chr2	100322059	LONRF2	exonic	5	6	6	0	35	0.6975	0	0	0.004
2.100417550	chr2	100417550	CHST10	UTR5	5	6	6	0	13	0.287	0	0	0.0015
2.10043622	chr2	10043622	KLF11	UTR5	5	6	6	1	54	1.7295	9	0	0.3185
2.100820247	chr2	100820247	NPAS2	UTR5	7	9	10	0	49	2.4115	0	0	0.6535
2.101697621	chr2	101697621	MAP4K4	upstream	4	5	5	0	53	2.5395	4	0	0.0215
2.101697930	chr2	101697930	MAP4K4	UTR5	4	5	6	0	150	2.1595	1	1	0.666
2.102187590	chr2	102187590	IL1RL2	intronic	4	5	5	0	10	0.115	0	0	5e-04
2.10302909	chr2	10302909	HPCAL1	UTR5	5	6	6	0	25	0.4745	0	0	0.0025
2.10303117	chr2	10303117	HPCAL1	UTR5	5	5	5	5	23	0.407	0	0	0.044
2.10448294	chr2	10448294	ODC1	UTR5	5	6	6	2	11	0.136	0	0	0.0045
2.104855422	chr2	104855422	POU3F3	UTR5	22	24	23	0	150	9.5575	430	1	0.6495
2.104855598	chr2	104855598	POU3F3	exonic	20	30	42	0	117	13.1185	3496	3	0.986
2.104855819	chr2	104855819	POU3F3	exonic	12	16	13	0	79	10.1465	300	0	0.1385
2.104855925	chr2	104855925	POU3F3	exonic	6	7	7	0	54	1.5545	5	0	0.503
2.104856078	chr2	104856078	POU3F3	exonic	14	16	15	0	100	5.7355	43	1	0.11
2.104856230	chr2	104856230	POU3F3	exonic	6	7	7	1	58	3.4375	17	0	0.0185
2.104856392	chr2	104856392	POU3F3	exonic	6	7	7	1	53	0.6415	1	0	0.0035
2.104857037	chr2	104857037	POU3F3	UTR3	30	30	31	8	57	6.4785	10	0	0.136
2.105744866	chr2	105744866	NCK2	upstream	11	13	13	0	75	1.7965	1	0	0.452
2.106194302	chr2	106194302	UXS1	upstream	7	8	8	0	33	0.695	0	0	0.018
2.106467013	chr2	106467013	RGPD3	intronic	4	6	5	0	100	10.1055	105	1	0.495
2.107827692	chr2	107827692	RGPD4	intronic	3	6	4	0	53	7.749	10	0	0.3755
2.107827897	chr2	107827897	RGPD4	intronic	3	6	4	0	83	10.237	13	0	0.4305
2.107828102	chr2	107828102	RGPD4	intronic	3	8	4	1	53	11.105	20	0	0.7395
2.107828217	chr2	107828217	RGPD4	intronic	3	6	4	0	83	11.5435	30	0	0.6195
2.107828602	chr2	107828602	RGPD4	intronic	3	6	4	0	90	11.414	42	0	0.6115
2.107828717	chr2	107828717	RGPD4	intronic	3	7	4	1	70	11.735	36	0	0.571
2.10812726	chr2	10812726	PDIA6	UTR5	4	5	5	0	29	0.724	0	0	0.0075
2.10912362	chr2	10912362	KCNF1	UTR5	6	7	7	0	43	1.2475	0	0	0.016
2.109129991	chr2	109129991	SH3RF3	exonic	5	6	6	0	35	0.5635	0	0	0.0035
2.109760345	chr2	109760345	RGPD6	upstream	5	8	6	0	86	8.7725	89	0	0.12
2.109760395	chr2	109760395	RGPD6	UTR5	21	24	23	0	83	12.386	496	0	0.625
2.109760672	chr2	109760672	RGPD6	UTR5	9	12	10	0	94	10.6375	150	0	0.179
2.109794585	chr2	109794585	RGPD6	UTR5	14	48	58	1	98	21.3655	11151	0	0.938
2.110576879	chr2	110576879	RGPD6	UTR5	4	40	54	0	107	25.4965	9522	2	0.948
2.110610786	chr2	110610786	RGPD6	UTR5	12	16	13	0	61	9.574	98	0	0.18
2.110611065	chr2	110611065	LOC105373553->RGPD6	upstream	12	15	14	0	70	8.7305	15	0	0.8785
2.110611133	chr2	110611133	LOC105373553	ncRNA	5	8	6	0	58	8.684	60	0	0.182
2.111120587	chr2	111120587	BCL2L11	upstream	5	6	6	0	74	2.6445	28	0	0.004
2.111120967	chr2	111120967	BCL2L11	UTR5	18	20	18	8	91	6.642	174	0	0.285
2.111122606	chr2	111122606	BCL2L11	intronic	3	4	5	0	15	0.1865	0	0	0.502
2.112055631	chr2	112055631	TMEM87B	exonic	3	4	4	2	38	0.354	0	0	5e-04
2.112275938	chr2	112275938	ZC3H6	UTR5	3	4	4	1	13	0.251	0	0	0.0155
2.112433329	chr2	112433329	RGPD5->RGPD8	intronic	3	8	4	1	73	16.114	1039	0	0.1155
2.112482013	chr2	112482013	TTL	upstream	5	6	6	2	19	0.1585	0	0	0.0015
2.11344468	chr2	11344468	ROCK2	UTR5	4	5	5	0	45	0.9625	0	0	0.0105
2.113542251	chr2	113542251	PGM5P3-AS1->PGM5P4->PGM5P4-AS1	ncRNA	3	4	4	1	16	0.223	0	0	0.003
2.118014107	chr2	118014107	CCDC93	upstream	8	8	9	4	17	1.359	0	0	0.456
2.118846524	chr2	118846524	EN1	exonic	17	18	18	1	56	1.926	13	0	0.031
2.118847102	chr2	118847102	EN1	exonic	4	5	5	4	32	0.2445	0	0	0.001
2.119158304	chr2	119158304	C1QL2	UTR5	5	6	6	0	39	0.658	0	0	0.002
2.120013401	chr2	120013401	EPB41L5	UTR5	3	4	4	3	34	2.6715	0	0	0.016
2.120345113	chr2	120345113	RALB->INHBB	intergenic	4	5	5	1	40	0.7615	0	0	0.024
2.120345227	chr2	120345227	INHBB	upstream	3	4	4	3	17	0.1415	0	0	5e-04
2.120346301	chr2	120346301	INHBB	exonic	6	7	7	3	43	3.039	0	0	0.022
2.120735967	chr2	120735967	GLI2	UTR5	6	7	7	0	41	0.767	0	0	0.0035
2.126558230	chr2	126558230	LINC01941->GYPC	intergenic	7	8	8	7	9	0.0185	0	0	0
2.127715836	chr2	127715836	WDR33	intronic	4	5	5	4	6	0.0165	0	0	0
2.127810328	chr2	127810328	WDR33	intronic	3	4	4	3	5	0.013	0	0	0
2.127885996	chr2	127885996	AMMECR1L	upstream	6	8	7	2	28	1.6175	0	0	0.1315
2.128027205	chr2	128027205	SAP130	UTR5	3	4	4	2	8	0.0895	0	0	0.0015
2.128053520	chr2	128053520	SAP130->UGGT1	intergenic	6	7	7	5	9	0.0985	0	0	0.0015
2.128233050	chr2	128233050	UGGT1->HS6ST1	intergenic	3	4	4	0	19	0.198	0	0	0.001
2.128318550	chr2	128318550	HS6ST1	exonic	3	4	4	2	55	3.0285	5	0	0.0125
2.128318902	chr2	128318902	HS6ST1	upstream	4	5	5	0	50	1.8185	1	0	0.0255
2.129979679	chr2	129979679	RAB6C-AS1	ncRNA	5	6	6	0	19	1.759	0	0	0.027
2.129979916	chr2	129979916	RAB6C-AS1	ncRNA	3	4	4	4	13	0.129	0	0	0.001
2.129992536	chr2	129992536	RAB6C->FAR2P1	intergenic	4	6	8	3	13	1.573	0	0	0.6465
2.129992630	chr2	129992630	RAB6C->FAR2P1	intergenic	3	4	4	3	35	1.088	0	0	0.0045
2.130038038	chr2	130038038	FAR2P1	ncRNA	3	4	4	2	6	0.051	0	0	5e-04
2.130213575	chr2	130213575	TUBA3E->CCDC115	intergenic	6	7	7	0	29	0.7135	0	0	0.015
2.130963628	chr2	130963628	ARHGEF4	intronic	5	6	6	0	48	1.612	0	0	0.017
2.131034875	chr2	131034875	ARHGEF4	intronic	7	8	8	0	13	0.286	0	0	0.003
2.131299353	chr2	131299353	LOC440910	ncRNA	3	4	4	3	5	0.041	0	0	0.001
2.131331156	chr2	131331156	LOC440910->RAB6D	intergenic	5	6	6	0	9	0.1575	0	0	0.0035
2.131353487	chr2	131353487	LOC440910->RAB6D	intergenic	3	4	4	0	60	1.7215	5	0	0.0025
2.131353582	chr2	131353582	LOC440910->RAB6D	intergenic	4	8	9	0	50	2.8825	1	0	0.2195
2.131363895	chr2	131363895	RAB6D	UTR5	3	4	4	0	33	0.789	0	0	0.007
2.131364126	chr2	131364126	RAB6D	UTR5	5	10	14	5	36	3.699	0	0	0.478
2.131425328	chr2	131425328	LINC01120->NOC2LP2	intergenic	6	8	7	5	40	2.0995	0	0	0.2385
2.131460897	chr2	131460897	NOC2LP2->TUBA3D	intergenic	6	7	7	0	39	0.961	0	0	0.0135
2.131724356	chr2	131724356	C2orf27A	ncRNA	3	4	4	2	18	0.37	0	0	0.0095
2.132038454	chr2	132038454	LINC01945	upstream	5	9	6	0	54	11.0585	13	0	0.3055
2.132038685	chr2	132038685	LINC01945	upstream	4	5	5	1	50	7.576	1	0	0.5795
2.132352922	chr2	132352922	FAM201B	ncRNA	4	5	5	0	42	1.3275	0	0	0.0065
2.135876447	chr2	135876447	MCM6	upstream	3	4	4	3	6	0.121	0	0	0.0075
2.138501656	chr2	138501656	SPOPL	upstream	5	6	6	3	31	0.481	0	0	0.014
2.138501746	chr2	138501746	SPOPL	upstream	6	7	7	0	24	0.365	0	0	0.01
2.142130786	chr2	142130786	LRP1B	UTR5	6	7	7	4	21	0.3385	0	0	0.011
2.144517172	chr2	144517172	ZEB2	intronic	6	7	7	6	48	0.557	0	0	0.002
2.147844401	chr2	147844401	ACVR2A	upstream	13	15	15	0	72	3.71	22	0	0.715
2.147844596	chr2	147844596	ACVR2A	UTR5	6	7	7	0	55	5.2575	18	0	0.0365
2.147844761	chr2	147844761	ACVR2A	intronic	6	8	7	6	60	4.639	30	0	0.021
2.148644976	chr2	148644976	EPC2	UTR5	4	5	5	0	56	2.117	3	0	0.009
2.151828364	chr2	151828364	ARL5A	UTR5	5	6	6	0	16	0.2565	0	0	0.0015
2.152619542	chr2	152619542	FMNL2	exonic	4	10	8	0	46	9.6885	0	0	0.6395
2.153478872	chr2	153478872	RPRM	upstream	6	6	6	2	13	0.219	0	0	0.0025
2.153871927	chr2	153871927	GALNT13	UTR5	3	4	4	0	50	2.374	1	0	0.005
2.154870966	chr2	154870966	KCNJ3->LINC01876	intergenic	3	4	4	4	5	0.0075	0	0	0
